phage,cla,scorecla
NC_022985.1,Actinomycetes,1
NC_022985.1,Bacteroidia,0
NC_022985.1,Mollicutes,0
NC_022985.1,Epsilonproteobacteria,0
NC_022985.1,Gammaproteobacteria,0
NC_022985.1,Alphaproteobacteria,0
NC_022985.1,Bdellovibrionia,0
NC_022985.1,Spirochaetia,0
NC_022985.1,Deinococci,0
NC_022985.1,Betaproteobacteria,0
NC_022985.1,Cyanophyceae,0
NC_055911.1,Clostridia,0
NC_055911.1,Bacilli,0
NC_055911.1,Rhodothermia,0
NC_055911.1,Flavobacteriia,0
NC_055911.1,Chlamydiia,0
NC_055911.1,Actinomycetes,0
NC_055911.1,Bacteroidia,0
NC_055911.1,Mollicutes,0
NC_055911.1,Epsilonproteobacteria,0
NC_055911.1,Gammaproteobacteria,0
NC_055911.1,Alphaproteobacteria,0
NC_055911.1,Bdellovibrionia,0
NC_055911.1,Spirochaetia,0
NC_055911.1,Deinococci,0
NC_055911.1,Betaproteobacteria,1
NC_055911.1,Cyanophyceae,0
NC_048810.1,Clostridia,0
NC_048810.1,Bacilli,0
NC_048810.1,Rhodothermia,0
NC_048810.1,Flavobacteriia,0
NC_048810.1,Chlamydiia,0
NC_048810.1,Actinomycetes,1
NC_048810.1,Bacteroidia,0
NC_048810.1,Mollicutes,0
NC_048810.1,Epsilonproteobacteria,0
NC_048810.1,Gammaproteobacteria,0
NC_048810.1,Alphaproteobacteria,0
NC_048810.1,Bdellovibrionia,0
NC_048810.1,Spirochaetia,0
NC_048810.1,Deinococci,0
NC_048810.1,Betaproteobacteria,0
NC_048810.1,Cyanophyceae,0
NC_028665.1,Clostridia,0
NC_028665.1,Bacilli,0
NC_028665.1,Rhodothermia,0
NC_028665.1,Flavobacteriia,0
NC_028665.1,Chlamydiia,0
NC_028665.1,Actinomycetes,1
NC_028665.1,Bacteroidia,0
NC_028665.1,Mollicutes,0
NC_028665.1,Epsilonproteobacteria,0
NC_028665.1,Gammaproteobacteria,0
NC_028665.1,Alphaproteobacteria,0
NC_028665.1,Bdellovibrionia,0
NC_028665.1,Spirochaetia,0
NC_028665.1,Deinococci,0
NC_028665.1,Betaproteobacteria,0
NC_028665.1,Cyanophyceae,0
NC_054675.1,Clostridia,0
NC_054675.1,Bacilli,0
NC_054675.1,Rhodothermia,0
NC_054675.1,Flavobacteriia,0
NC_054675.1,Chlamydiia,0
NC_054675.1,Actinomycetes,1
NC_054675.1,Bacteroidia,0
NC_054675.1,Mollicutes,0
NC_054675.1,Epsilonproteobacteria,0
NC_054675.1,Gammaproteobacteria,0
NC_054675.1,Alphaproteobacteria,0
NC_054675.1,Bdellovibrionia,0
NC_054675.1,Spirochaetia,0
NC_054675.1,Deinococci,0
NC_054675.1,Betaproteobacteria,0
NC_054675.1,Cyanophyceae,0
NC_049963.1,Clostridia,0
NC_049963.1,Bacilli,1
NC_049963.1,Rhodothermia,0
NC_049963.1,Flavobacteriia,0
NC_049963.1,Chlamydiia,0
NC_049963.1,Actinomycetes,0
NC_049963.1,Bacteroidia,0
NC_049963.1,Mollicutes,0
NC_049963.1,Epsilonproteobacteria,0
NC_049963.1,Gammaproteobacteria,0
NC_049963.1,Alphaproteobacteria,0
NC_049963.1,Bdellovibrionia,0
NC_049963.1,Spirochaetia,0
NC_049963.1,Deinococci,0
NC_049963.1,Betaproteobacteria,0
NC_049963.1,Cyanophyceae,0
NC_020078.1,Clostridia,0
NC_020078.1,Bacilli,0
NC_020078.1,Rhodothermia,0
NC_020078.1,Flavobacteriia,0
NC_020078.1,Chlamydiia,0
NC_020078.1,Actinomycetes,0
NC_020078.1,Bacteroidia,0
NC_020078.1,Mollicutes,0
NC_020078.1,Epsilonproteobacteria,0
NC_020078.1,Gammaproteobacteria,1
NC_020078.1,Alphaproteobacteria,0
NC_020078.1,Bdellovibrionia,0
NC_020078.1,Spirochaetia,0
NC_020078.1,Deinococci,0
NC_020078.1,Betaproteobacteria,0
NC_020078.1,Cyanophyceae,0
NC_021793.1,Clostridia,0
NC_021793.1,Bacilli,0
NC_021793.1,Rhodothermia,0
NC_021793.1,Flavobacteriia,1
NC_021793.1,Chlamydiia,0
NC_021793.1,Actinomycetes,0
NC_021793.1,Bacteroidia,0
NC_021793.1,Mollicutes,0
NC_021793.1,Epsilonproteobacteria,0
NC_021793.1,Gammaproteobacteria,0
NC_021793.1,Alphaproteobacteria,0
NC_021793.1,Bdellovibrionia,0
NC_021793.1,Spirochaetia,0
NC_021793.1,Deinococci,0
NC_021793.1,Betaproteobacteria,0
NC_021793.1,Cyanophyceae,0
NC_055731.1,Clostridia,0
NC_055731.1,Bacilli,0
NC_055731.1,Rhodothermia,0
NC_055731.1,Flavobacteriia,0
NC_055731.1,Chlamydiia,0
NC_055731.1,Actinomycetes,1
NC_055731.1,Bacteroidia,0
NC_055731.1,Mollicutes,0
NC_055731.1,Epsilonproteobacteria,0
NC_055731.1,Gammaproteobacteria,0
NC_055731.1,Alphaproteobacteria,0
NC_055731.1,Bdellovibrionia,0
NC_055731.1,Spirochaetia,0
NC_055731.1,Deinococci,0
NC_055731.1,Betaproteobacteria,0
NC_055731.1,Cyanophyceae,0
NC_047957.1,Clostridia,0
NC_047957.1,Bacilli,0
NC_047957.1,Rhodothermia,0
NC_047957.1,Flavobacteriia,0
NC_047957.1,Chlamydiia,0
NC_047957.1,Actinomycetes,0
NC_047957.1,Bacteroidia,0
NC_047957.1,Mollicutes,0
NC_047957.1,Epsilonproteobacteria,0
NC_047957.1,Gammaproteobacteria,1
NC_047957.1,Alphaproteobacteria,0
NC_047957.1,Bdellovibrionia,0
NC_047957.1,Spirochaetia,0
NC_047957.1,Deinococci,0
NC_047957.1,Betaproteobacteria,0
NC_047957.1,Cyanophyceae,0
NC_024388.1,Clostridia,0
NC_024388.1,Bacilli,1
NC_024388.1,Rhodothermia,0
NC_024388.1,Flavobacteriia,0
NC_024388.1,Chlamydiia,0
NC_024388.1,Actinomycetes,0
NC_024388.1,Bacteroidia,0
NC_024388.1,Mollicutes,0
NC_024388.1,Epsilonproteobacteria,0
NC_024388.1,Gammaproteobacteria,0
NC_024388.1,Alphaproteobacteria,0
NC_024388.1,Bdellovibrionia,0
NC_024388.1,Spirochaetia,0
NC_024388.1,Deinococci,0
NC_024388.1,Betaproteobacteria,0
NC_024388.1,Cyanophyceae,0
NC_049489.1,Clostridia,0
NC_049489.1,Bacilli,0
NC_049489.1,Rhodothermia,0
NC_049489.1,Flavobacteriia,0
NC_049489.1,Chlamydiia,0
NC_049489.1,Actinomycetes,1
NC_049489.1,Bacteroidia,0
NC_049489.1,Mollicutes,0
NC_049489.1,Epsilonproteobacteria,0
NC_049489.1,Gammaproteobacteria,0
NC_049489.1,Alphaproteobacteria,0
NC_049489.1,Bdellovibrionia,0
NC_049489.1,Spirochaetia,0
NC_049489.1,Deinococci,0
NC_049489.1,Betaproteobacteria,0
NC_049489.1,Cyanophyceae,0
NC_049825.1,Clostridia,0
NC_049825.1,Bacilli,0
NC_049825.1,Rhodothermia,0
NC_049825.1,Flavobacteriia,0
NC_049825.1,Chlamydiia,0
NC_049825.1,Actinomycetes,0
NC_049825.1,Bacteroidia,0
NC_049825.1,Mollicutes,0
NC_049825.1,Epsilonproteobacteria,0
NC_049825.1,Gammaproteobacteria,1
NC_049825.1,Alphaproteobacteria,0
NC_049825.1,Bdellovibrionia,0
NC_049825.1,Spirochaetia,0
NC_049825.1,Deinococci,0
NC_049825.1,Betaproteobacteria,0
NC_049825.1,Cyanophyceae,0
NC_024135.1,Clostridia,0
NC_024135.1,Bacilli,0
NC_024135.1,Rhodothermia,0
NC_024135.1,Flavobacteriia,0
NC_024135.1,Chlamydiia,0
NC_024135.1,Actinomycetes,1
NC_024135.1,Bacteroidia,0
NC_024135.1,Mollicutes,0
NC_024135.1,Epsilonproteobacteria,0
NC_024135.1,Gammaproteobacteria,0
NC_024135.1,Alphaproteobacteria,0
NC_024135.1,Bdellovibrionia,0
NC_024135.1,Spirochaetia,0
NC_024135.1,Deinococci,0
NC_024135.1,Betaproteobacteria,0
NC_024135.1,Cyanophyceae,0
NC_048805.1,Clostridia,0
NC_048805.1,Bacilli,0
NC_048805.1,Rhodothermia,0
NC_048805.1,Flavobacteriia,0
NC_048805.1,Chlamydiia,0
NC_048805.1,Actinomycetes,0
NC_048805.1,Bacteroidia,0
NC_048805.1,Mollicutes,0
NC_048805.1,Epsilonproteobacteria,0
NC_048805.1,Gammaproteobacteria,1
NC_048805.1,Alphaproteobacteria,0
NC_048805.1,Bdellovibrionia,0
NC_048805.1,Spirochaetia,0
NC_048805.1,Deinococci,0
NC_048805.1,Betaproteobacteria,0
NC_048805.1,Cyanophyceae,0
NC_054449.1,Clostridia,0
NC_054449.1,Bacilli,0
NC_054449.1,Rhodothermia,0
NC_054449.1,Flavobacteriia,0
NC_054449.1,Chlamydiia,0
NC_054449.1,Actinomycetes,1
NC_054449.1,Bacteroidia,0
NC_054449.1,Mollicutes,0
NC_054449.1,Epsilonproteobacteria,0
NC_054449.1,Gammaproteobacteria,0
NC_054449.1,Alphaproteobacteria,0
NC_054449.1,Bdellovibrionia,0
NC_054449.1,Spirochaetia,0
NC_054449.1,Deinococci,0
NC_054449.1,Betaproteobacteria,0
NC_054449.1,Cyanophyceae,0
NC_021326.1,Clostridia,0
NC_021326.1,Bacilli,1
NC_021326.1,Rhodothermia,0
NC_021326.1,Flavobacteriia,0
NC_021326.1,Chlamydiia,0
NC_021326.1,Actinomycetes,0
NC_021326.1,Bacteroidia,0
NC_021326.1,Mollicutes,0
NC_021326.1,Epsilonproteobacteria,0
NC_021326.1,Gammaproteobacteria,0
NC_021326.1,Alphaproteobacteria,0
NC_021326.1,Bdellovibrionia,0
NC_021326.1,Spirochaetia,0
NC_021326.1,Deinococci,0
NC_021326.1,Betaproteobacteria,0
NC_021326.1,Cyanophyceae,0
NC_048063.1,Clostridia,0
NC_048063.1,Bacilli,0
NC_048063.1,Rhodothermia,0
NC_048063.1,Flavobacteriia,0
NC_048063.1,Chlamydiia,0
NC_048063.1,Actinomycetes,0
NC_048063.1,Bacteroidia,0
NC_048063.1,Mollicutes,0
NC_048063.1,Epsilonproteobacteria,0
NC_048063.1,Gammaproteobacteria,1
NC_048063.1,Alphaproteobacteria,0
NC_048063.1,Bdellovibrionia,0
NC_048063.1,Spirochaetia,0
NC_048063.1,Deinococci,0
NC_048063.1,Betaproteobacteria,0
NC_048063.1,Cyanophyceae,0
NC_054653.1,Clostridia,0
NC_054653.1,Bacilli,0
NC_054653.1,Rhodothermia,0
NC_054653.1,Flavobacteriia,0
NC_054653.1,Chlamydiia,0
NC_054653.1,Actinomycetes,0
NC_054653.1,Bacteroidia,0
NC_054653.1,Mollicutes,0
NC_054653.1,Epsilonproteobacteria,0
NC_054653.1,Gammaproteobacteria,1
NC_054653.1,Alphaproteobacteria,0
NC_054653.1,Bdellovibrionia,0
NC_054653.1,Spirochaetia,0
NC_054653.1,Deinococci,0
NC_054653.1,Betaproteobacteria,0
NC_054653.1,Cyanophyceae,0
NC_009604.1,Clostridia,0
NC_009604.1,Bacilli,0
NC_009604.1,Rhodothermia,0
NC_009604.1,Flavobacteriia,0
NC_009604.1,Chlamydiia,0
NC_009604.1,Actinomycetes,0
NC_009604.1,Bacteroidia,0
NC_009604.1,Mollicutes,0
NC_009604.1,Epsilonproteobacteria,0
NC_009604.1,Gammaproteobacteria,0
NC_009604.1,Alphaproteobacteria,0
NC_009604.1,Bdellovibrionia,0
NC_009604.1,Spirochaetia,0
NC_009604.1,Deinococci,0
NC_009604.1,Betaproteobacteria,1
NC_009604.1,Cyanophyceae,0
NC_049474.1,Clostridia,0
NC_049474.1,Bacilli,1
NC_049474.1,Rhodothermia,0
NC_049474.1,Flavobacteriia,0
NC_049474.1,Chlamydiia,0
NC_049474.1,Actinomycetes,0
NC_049474.1,Bacteroidia,0
NC_049474.1,Mollicutes,0
NC_049474.1,Epsilonproteobacteria,0
NC_049474.1,Gammaproteobacteria,0
NC_049474.1,Alphaproteobacteria,0
NC_049474.1,Bdellovibrionia,0
NC_049474.1,Spirochaetia,0
NC_049474.1,Deinococci,0
NC_049474.1,Betaproteobacteria,0
NC_049474.1,Cyanophyceae,0
NC_041966.1,Clostridia,0
NC_041966.1,Bacilli,0
NC_041966.1,Rhodothermia,0
NC_041966.1,Flavobacteriia,0
NC_041966.1,Chlamydiia,0
NC_041966.1,Actinomycetes,0
NC_041966.1,Bacteroidia,0
NC_041966.1,Mollicutes,0
NC_041966.1,Epsilonproteobacteria,0
NC_041966.1,Gammaproteobacteria,1
NC_041966.1,Alphaproteobacteria,0
NC_041966.1,Bdellovibrionia,0
NC_041966.1,Spirochaetia,0
NC_041966.1,Deinococci,0
NC_041966.1,Betaproteobacteria,0
NC_041966.1,Cyanophyceae,0
NC_048826.1,Clostridia,0
NC_048826.1,Bacilli,0
NC_048826.1,Rhodothermia,0
NC_048826.1,Flavobacteriia,0
NC_048826.1,Chlamydiia,0
NC_048826.1,Actinomycetes,1
NC_048826.1,Bacteroidia,0
NC_048826.1,Mollicutes,0
NC_048826.1,Epsilonproteobacteria,0
NC_048826.1,Gammaproteobacteria,0
NC_048826.1,Alphaproteobacteria,0
NC_048826.1,Bdellovibrionia,0
NC_048826.1,Spirochaetia,0
NC_048826.1,Deinococci,0
NC_048826.1,Betaproteobacteria,0
NC_048826.1,Cyanophyceae,0
NC_028905.1,Clostridia,1
NC_028905.1,Bacilli,0
NC_028905.1,Rhodothermia,0
NC_028905.1,Flavobacteriia,0
NC_028905.1,Chlamydiia,0
NC_028905.1,Actinomycetes,0
NC_028905.1,Bacteroidia,0
NC_028905.1,Mollicutes,0
NC_028905.1,Epsilonproteobacteria,0
NC_028905.1,Gammaproteobacteria,0
NC_028905.1,Alphaproteobacteria,0
NC_028905.1,Bdellovibrionia,0
NC_028905.1,Spirochaetia,0
NC_028905.1,Deinococci,0
NC_028905.1,Betaproteobacteria,0
NC_028905.1,Cyanophyceae,0
NC_016761.1,Clostridia,0
NC_016761.1,Bacilli,0
NC_016761.1,Rhodothermia,0
NC_016761.1,Flavobacteriia,0
NC_016761.1,Chlamydiia,0
NC_016761.1,Actinomycetes,0
NC_016761.1,Bacteroidia,0
NC_016761.1,Mollicutes,0
NC_016761.1,Epsilonproteobacteria,0
NC_016761.1,Gammaproteobacteria,1
NC_016761.1,Alphaproteobacteria,0
NC_016761.1,Bdellovibrionia,0
NC_016761.1,Spirochaetia,0
NC_016761.1,Deinococci,0
NC_016761.1,Betaproteobacteria,0
NC_016761.1,Cyanophyceae,0
NC_048685.1,Clostridia,0
NC_048685.1,Bacilli,0
NC_048685.1,Rhodothermia,0
NC_048685.1,Flavobacteriia,0
NC_048685.1,Chlamydiia,0
NC_048685.1,Actinomycetes,1
NC_048685.1,Bacteroidia,0
NC_048685.1,Mollicutes,0
NC_048685.1,Epsilonproteobacteria,0
NC_048685.1,Gammaproteobacteria,0
NC_048685.1,Alphaproteobacteria,0
NC_048685.1,Bdellovibrionia,0
NC_048685.1,Spirochaetia,0
NC_048685.1,Deinococci,0
NC_048685.1,Betaproteobacteria,0
NC_048685.1,Cyanophyceae,0
NC_028809.1,Clostridia,0
NC_028809.1,Bacilli,0
NC_028809.1,Rhodothermia,0
NC_028809.1,Flavobacteriia,0
NC_028809.1,Chlamydiia,0
NC_028809.1,Actinomycetes,0
NC_028809.1,Bacteroidia,0
NC_028809.1,Mollicutes,0
NC_028809.1,Epsilonproteobacteria,0
NC_028809.1,Gammaproteobacteria,1
NC_028809.1,Alphaproteobacteria,0
NC_028809.1,Bdellovibrionia,0
NC_028809.1,Spirochaetia,0
NC_028809.1,Deinococci,0
NC_028809.1,Betaproteobacteria,0
NC_028809.1,Cyanophyceae,0
NC_020200.1,Clostridia,0
NC_020200.1,Bacilli,0
NC_020200.1,Rhodothermia,0
NC_020200.1,Flavobacteriia,0
NC_020200.1,Chlamydiia,0
NC_020200.1,Actinomycetes,0
NC_020200.1,Bacteroidia,0
NC_020200.1,Mollicutes,0
NC_020200.1,Epsilonproteobacteria,0
NC_020200.1,Gammaproteobacteria,1
NC_020200.1,Alphaproteobacteria,0
NC_020200.1,Bdellovibrionia,0
NC_020200.1,Spirochaetia,0
NC_020200.1,Deinococci,0
NC_020200.1,Betaproteobacteria,0
NC_020200.1,Cyanophyceae,0
NC_023692.1,Clostridia,0
NC_023692.1,Bacilli,0
NC_023692.1,Rhodothermia,0
NC_023692.1,Flavobacteriia,0
NC_023692.1,Chlamydiia,0
NC_023692.1,Actinomycetes,1
NC_023692.1,Bacteroidia,0
NC_023692.1,Mollicutes,0
NC_023692.1,Epsilonproteobacteria,0
NC_023692.1,Gammaproteobacteria,0
NC_023692.1,Alphaproteobacteria,0
NC_023692.1,Bdellovibrionia,0
NC_023692.1,Spirochaetia,0
NC_023692.1,Deinococci,0
NC_023692.1,Betaproteobacteria,0
NC_023692.1,Cyanophyceae,0
NC_028920.1,Clostridia,0
NC_028920.1,Bacilli,0
NC_028920.1,Rhodothermia,0
NC_028920.1,Flavobacteriia,0
NC_028920.1,Chlamydiia,0
NC_028920.1,Actinomycetes,1
NC_028920.1,Bacteroidia,0
NC_028920.1,Mollicutes,0
NC_028920.1,Epsilonproteobacteria,0
NC_028920.1,Gammaproteobacteria,0
NC_028920.1,Alphaproteobacteria,0
NC_028920.1,Bdellovibrionia,0
NC_028920.1,Spirochaetia,0
NC_028920.1,Deinococci,0
NC_028920.1,Betaproteobacteria,0
NC_028920.1,Cyanophyceae,0
NC_047934.1,Clostridia,0
NC_047934.1,Bacilli,0
NC_047934.1,Rhodothermia,0
NC_047934.1,Flavobacteriia,0
NC_047934.1,Chlamydiia,0
NC_047934.1,Actinomycetes,0
NC_047934.1,Bacteroidia,0
NC_047934.1,Mollicutes,0
NC_047934.1,Epsilonproteobacteria,0
NC_047934.1,Gammaproteobacteria,1
NC_047934.1,Alphaproteobacteria,0
NC_047934.1,Bdellovibrionia,0
NC_047934.1,Spirochaetia,0
NC_047934.1,Deinococci,0
NC_047934.1,Betaproteobacteria,0
NC_047934.1,Cyanophyceae,0
NC_048168.1,Clostridia,0
NC_048168.1,Bacilli,0
NC_048168.1,Rhodothermia,0
NC_048168.1,Flavobacteriia,0
NC_048168.1,Chlamydiia,0
NC_048168.1,Actinomycetes,0
NC_048168.1,Bacteroidia,0
NC_048168.1,Mollicutes,0
NC_048168.1,Epsilonproteobacteria,0
NC_048168.1,Gammaproteobacteria,1
NC_048168.1,Alphaproteobacteria,0
NC_048168.1,Bdellovibrionia,0
NC_048168.1,Spirochaetia,0
NC_048168.1,Deinococci,0
NC_048168.1,Betaproteobacteria,0
NC_048168.1,Cyanophyceae,0
NC_047895.1,Clostridia,0
NC_047895.1,Bacilli,0
NC_047895.1,Rhodothermia,0
NC_047895.1,Flavobacteriia,0
NC_047895.1,Chlamydiia,0
NC_047895.1,Actinomycetes,0
NC_047895.1,Bacteroidia,0
NC_047895.1,Mollicutes,0
NC_047895.1,Epsilonproteobacteria,0
NC_047895.1,Gammaproteobacteria,1
NC_047895.1,Alphaproteobacteria,0
NC_047895.1,Bdellovibrionia,0
NC_047895.1,Spirochaetia,0
NC_047895.1,Deinococci,0
NC_047895.1,Betaproteobacteria,0
NC_047895.1,Cyanophyceae,0
NC_042034.1,Clostridia,0
NC_042034.1,Bacilli,0
NC_042034.1,Rhodothermia,0
NC_042034.1,Flavobacteriia,0
NC_042034.1,Chlamydiia,0
NC_042034.1,Actinomycetes,1
NC_042034.1,Bacteroidia,0
NC_042034.1,Mollicutes,0
NC_042034.1,Epsilonproteobacteria,0
NC_042034.1,Gammaproteobacteria,0
NC_042034.1,Alphaproteobacteria,0
NC_042034.1,Bdellovibrionia,0
NC_042034.1,Spirochaetia,0
NC_042034.1,Deinococci,0
NC_042034.1,Betaproteobacteria,0
NC_042034.1,Cyanophyceae,0
NC_047846.1,Clostridia,0
NC_047846.1,Bacilli,0
NC_047846.1,Rhodothermia,0
NC_047846.1,Flavobacteriia,0
NC_047846.1,Chlamydiia,0
NC_047846.1,Actinomycetes,0
NC_047846.1,Bacteroidia,0
NC_047846.1,Mollicutes,0
NC_047846.1,Epsilonproteobacteria,0
NC_047846.1,Gammaproteobacteria,0
NC_047846.1,Alphaproteobacteria,1
NC_047846.1,Bdellovibrionia,0
NC_047846.1,Spirochaetia,0
NC_047846.1,Deinococci,0
NC_047846.1,Betaproteobacteria,0
NC_047846.1,Cyanophyceae,0
NC_052994.1,Clostridia,0
NC_052994.1,Bacilli,0
NC_052994.1,Rhodothermia,0
NC_052994.1,Flavobacteriia,0
NC_052994.1,Chlamydiia,0
NC_052994.1,Actinomycetes,0
NC_052994.1,Bacteroidia,0
NC_052994.1,Mollicutes,0
NC_052994.1,Epsilonproteobacteria,0
NC_052994.1,Gammaproteobacteria,1
NC_052994.1,Alphaproteobacteria,0
NC_052994.1,Bdellovibrionia,0
NC_052994.1,Spirochaetia,0
NC_052994.1,Deinococci,0
NC_052994.1,Betaproteobacteria,0
NC_052994.1,Cyanophyceae,0
NC_047857.1,Clostridia,0
NC_047857.1,Bacilli,0
NC_047857.1,Rhodothermia,0
NC_047857.1,Flavobacteriia,0
NC_047857.1,Chlamydiia,0
NC_047857.1,Actinomycetes,0
NC_047857.1,Bacteroidia,0
NC_047857.1,Mollicutes,0
NC_047857.1,Epsilonproteobacteria,0
NC_047857.1,Gammaproteobacteria,1
NC_047857.1,Alphaproteobacteria,0
NC_047857.1,Bdellovibrionia,0
NC_047857.1,Spirochaetia,0
NC_047857.1,Deinococci,0
NC_047857.1,Betaproteobacteria,0
NC_047857.1,Cyanophyceae,0
NC_041989.1,Clostridia,0
NC_041989.1,Bacilli,0
NC_041989.1,Rhodothermia,0
NC_041989.1,Flavobacteriia,0
NC_041989.1,Chlamydiia,0
NC_041989.1,Actinomycetes,1
NC_041989.1,Bacteroidia,0
NC_041989.1,Mollicutes,0
NC_041989.1,Epsilonproteobacteria,0
NC_041989.1,Gammaproteobacteria,0
NC_041989.1,Alphaproteobacteria,0
NC_041989.1,Bdellovibrionia,0
NC_041989.1,Spirochaetia,0
NC_041989.1,Deinococci,0
NC_041989.1,Betaproteobacteria,0
NC_041989.1,Cyanophyceae,0
NC_030935.1,Clostridia,0
NC_030935.1,Bacilli,0
NC_030935.1,Rhodothermia,0
NC_030935.1,Flavobacteriia,0
NC_030935.1,Chlamydiia,0
NC_030935.1,Actinomycetes,1
NC_030935.1,Bacteroidia,0
NC_030935.1,Mollicutes,0
NC_030935.1,Epsilonproteobacteria,0
NC_030935.1,Gammaproteobacteria,0
NC_030935.1,Alphaproteobacteria,0
NC_030935.1,Bdellovibrionia,0
NC_030935.1,Spirochaetia,0
NC_030935.1,Deinococci,0
NC_030935.1,Betaproteobacteria,0
NC_030935.1,Cyanophyceae,0
NC_041975.1,Clostridia,0
NC_041975.1,Bacilli,0
NC_041975.1,Rhodothermia,0
NC_041975.1,Flavobacteriia,0
NC_041975.1,Chlamydiia,0
NC_041975.1,Actinomycetes,0
NC_041975.1,Bacteroidia,0
NC_041975.1,Mollicutes,0
NC_041975.1,Epsilonproteobacteria,0
NC_041975.1,Gammaproteobacteria,1
NC_041975.1,Alphaproteobacteria,0
NC_041975.1,Bdellovibrionia,0
NC_041975.1,Spirochaetia,0
NC_041975.1,Deinococci,0
NC_041975.1,Betaproteobacteria,0
NC_041975.1,Cyanophyceae,0
NC_049427.1,Clostridia,0
NC_049427.1,Bacilli,0
NC_049427.1,Rhodothermia,0
NC_049427.1,Flavobacteriia,0
NC_049427.1,Chlamydiia,0
NC_049427.1,Actinomycetes,0
NC_049427.1,Bacteroidia,0
NC_049427.1,Mollicutes,0
NC_049427.1,Epsilonproteobacteria,0
NC_049427.1,Gammaproteobacteria,1
NC_049427.1,Alphaproteobacteria,0
NC_049427.1,Bdellovibrionia,0
NC_049427.1,Spirochaetia,0
NC_049427.1,Deinococci,0
NC_049427.1,Betaproteobacteria,0
NC_049427.1,Cyanophyceae,0
NC_024208.1,Clostridia,0
NC_024208.1,Bacilli,1
NC_024208.1,Rhodothermia,0
NC_024208.1,Flavobacteriia,0
NC_024208.1,Chlamydiia,0
NC_024208.1,Actinomycetes,0
NC_024208.1,Bacteroidia,0
NC_024208.1,Mollicutes,0
NC_024208.1,Epsilonproteobacteria,0
NC_024208.1,Gammaproteobacteria,0
NC_024208.1,Alphaproteobacteria,0
NC_024208.1,Bdellovibrionia,0
NC_024208.1,Spirochaetia,0
NC_024208.1,Deinococci,0
NC_024208.1,Betaproteobacteria,0
NC_024208.1,Cyanophyceae,0
NC_054959.1,Clostridia,0
NC_054959.1,Bacilli,0
NC_054959.1,Rhodothermia,0
NC_054959.1,Flavobacteriia,0
NC_054959.1,Chlamydiia,0
NC_054959.1,Actinomycetes,0
NC_054959.1,Bacteroidia,0
NC_054959.1,Mollicutes,0
NC_054959.1,Epsilonproteobacteria,0
NC_054959.1,Gammaproteobacteria,0
NC_054959.1,Alphaproteobacteria,0
NC_054959.1,Bdellovibrionia,0
NC_054959.1,Spirochaetia,0
NC_054959.1,Deinococci,0
NC_054959.1,Betaproteobacteria,1
NC_054959.1,Cyanophyceae,0
NC_007145.2,Clostridia,0
NC_007145.2,Bacilli,0
NC_007145.2,Rhodothermia,0
NC_007145.2,Flavobacteriia,0
NC_007145.2,Chlamydiia,0
NC_007145.2,Actinomycetes,0
NC_007145.2,Bacteroidia,0
NC_007145.2,Mollicutes,0
NC_007145.2,Epsilonproteobacteria,0
NC_007145.2,Gammaproteobacteria,0
NC_007145.2,Alphaproteobacteria,0
NC_007145.2,Bdellovibrionia,0
NC_007145.2,Spirochaetia,0
NC_007145.2,Deinococci,0
NC_007145.2,Betaproteobacteria,1
NC_007145.2,Cyanophyceae,0
NC_012223.2,Clostridia,0
NC_012223.2,Bacilli,0
NC_012223.2,Rhodothermia,0
NC_012223.2,Flavobacteriia,0
NC_012223.2,Chlamydiia,0
NC_012223.2,Actinomycetes,0
NC_012223.2,Bacteroidia,0
NC_012223.2,Mollicutes,0
NC_012223.2,Epsilonproteobacteria,0
NC_012223.2,Gammaproteobacteria,1
NC_012223.2,Alphaproteobacteria,0
NC_012223.2,Bdellovibrionia,0
NC_012223.2,Spirochaetia,0
NC_012223.2,Deinococci,0
NC_012223.2,Betaproteobacteria,0
NC_012223.2,Cyanophyceae,0
NC_031229.1,Clostridia,0
NC_031229.1,Bacilli,0
NC_031229.1,Rhodothermia,0
NC_031229.1,Flavobacteriia,0
NC_031229.1,Chlamydiia,0
NC_031229.1,Actinomycetes,1
NC_031229.1,Bacteroidia,0
NC_031229.1,Mollicutes,0
NC_031229.1,Epsilonproteobacteria,0
NC_031229.1,Gammaproteobacteria,0
NC_031229.1,Alphaproteobacteria,0
NC_031229.1,Bdellovibrionia,0
NC_031229.1,Spirochaetia,0
NC_031229.1,Deinococci,0
NC_031229.1,Betaproteobacteria,0
NC_031229.1,Cyanophyceae,0
NC_054904.1,Clostridia,0
NC_054904.1,Bacilli,0
NC_054904.1,Rhodothermia,0
NC_054904.1,Flavobacteriia,0
NC_054904.1,Chlamydiia,0
NC_054904.1,Actinomycetes,0
NC_054904.1,Bacteroidia,0
NC_054904.1,Mollicutes,0
NC_054904.1,Epsilonproteobacteria,0
NC_054904.1,Gammaproteobacteria,1
NC_054904.1,Alphaproteobacteria,0
NC_054904.1,Bdellovibrionia,0
NC_054904.1,Spirochaetia,0
NC_054904.1,Deinococci,0
NC_054904.1,Betaproteobacteria,0
NC_054904.1,Cyanophyceae,0
NC_048078.1,Clostridia,0
NC_048078.1,Bacilli,0
NC_048078.1,Rhodothermia,0
NC_048078.1,Flavobacteriia,0
NC_048078.1,Chlamydiia,0
NC_048078.1,Actinomycetes,0
