phage,phy,scorephy
NC_027370.1,Bacillota,0
NC_027370.1,Bacteroidota,0
NC_027370.1,Rhodothermota,0
NC_027370.1,Pseudomonadota,0
NC_027370.1,Bdellovibrionota,0
NC_027370.1,Deinococcota,0
NC_027370.1,Chlamydiota,0
NC_027370.1,Actinomycetota,1
NC_027370.1,Campylobacterota,0
NC_002730.1,Mycoplasmatota,0
NC_002730.1,Spirochaetota,0
NC_002730.1,Cyanobacteriota,0
NC_002730.1,Bacillota,0
NC_002730.1,Bacteroidota,0
NC_002730.1,Rhodothermota,0
NC_002730.1,Pseudomonadota,1
NC_002730.1,Bdellovibrionota,0
NC_002730.1,Deinococcota,0
NC_002730.1,Chlamydiota,0
NC_002730.1,Actinomycetota,0
NC_002730.1,Campylobacterota,0
NC_021308.1,Mycoplasmatota,0
NC_021308.1,Spirochaetota,0
NC_021308.1,Cyanobacteriota,0
NC_021308.1,Bacillota,0
NC_021308.1,Bacteroidota,0
NC_021308.1,Rhodothermota,0
NC_021308.1,Pseudomonadota,0
NC_021308.1,Bdellovibrionota,0
NC_021308.1,Deinococcota,0
NC_021308.1,Chlamydiota,0
NC_021308.1,Actinomycetota,1
NC_021308.1,Campylobacterota,0
NC_054452.1,Mycoplasmatota,0
NC_054452.1,Spirochaetota,0
NC_054452.1,Cyanobacteriota,0
NC_054452.1,Bacillota,0
NC_054452.1,Bacteroidota,0
NC_054452.1,Rhodothermota,0
NC_054452.1,Pseudomonadota,0
NC_054452.1,Bdellovibrionota,0
NC_054452.1,Deinococcota,0
NC_054452.1,Chlamydiota,0
NC_054452.1,Actinomycetota,1
NC_054452.1,Campylobacterota,0
NC_028679.1,Mycoplasmatota,0
NC_028679.1,Spirochaetota,0
NC_028679.1,Cyanobacteriota,0
NC_028679.1,Bacillota,0
NC_028679.1,Bacteroidota,0
NC_028679.1,Rhodothermota,0
NC_028679.1,Pseudomonadota,1
NC_028679.1,Bdellovibrionota,0
NC_028679.1,Deinococcota,0
NC_028679.1,Chlamydiota,0
NC_028679.1,Actinomycetota,0
NC_028679.1,Campylobacterota,0
NC_031902.1,Mycoplasmatota,0
NC_031902.1,Spirochaetota,0
NC_031902.1,Cyanobacteriota,0
NC_031902.1,Bacillota,0
NC_031902.1,Bacteroidota,0
NC_031902.1,Rhodothermota,0
NC_031902.1,Pseudomonadota,1
NC_031902.1,Bdellovibrionota,0
NC_031902.1,Deinococcota,0
NC_031902.1,Chlamydiota,0
NC_031902.1,Actinomycetota,0
NC_031902.1,Campylobacterota,0
NC_002667.1,Mycoplasmatota,0
NC_002667.1,Spirochaetota,0
NC_002667.1,Cyanobacteriota,0
NC_002667.1,Bacillota,1
NC_002667.1,Bacteroidota,0
NC_002667.1,Rhodothermota,0
NC_002667.1,Pseudomonadota,0
NC_002667.1,Bdellovibrionota,0
NC_002667.1,Deinococcota,0
NC_002667.1,Chlamydiota,0
NC_002667.1,Actinomycetota,0
NC_002667.1,Campylobacterota,0
NC_007061.1,Mycoplasmatota,0
NC_007061.1,Spirochaetota,0
NC_007061.1,Cyanobacteriota,0
NC_007061.1,Bacillota,1
NC_007061.1,Bacteroidota,0
NC_007061.1,Rhodothermota,0
NC_007061.1,Pseudomonadota,0
NC_007061.1,Bdellovibrionota,0
NC_007061.1,Deinococcota,0
NC_007061.1,Chlamydiota,0
NC_007061.1,Actinomycetota,0
NC_007061.1,Campylobacterota,0
NC_026584.1,Mycoplasmatota,0
NC_026584.1,Spirochaetota,0
NC_026584.1,Cyanobacteriota,0
NC_026584.1,Bacillota,0
NC_026584.1,Bacteroidota,0
NC_026584.1,Rhodothermota,0
NC_026584.1,Pseudomonadota,0
NC_026584.1,Bdellovibrionota,0
NC_026584.1,Deinococcota,0
NC_026584.1,Chlamydiota,0
NC_026584.1,Actinomycetota,1
NC_026584.1,Campylobacterota,0
NC_047846.1,Mycoplasmatota,0
NC_047846.1,Spirochaetota,0
NC_047846.1,Cyanobacteriota,0
NC_047846.1,Bacillota,0
NC_047846.1,Bacteroidota,0
NC_047846.1,Rhodothermota,0
NC_047846.1,Pseudomonadota,1
NC_047846.1,Bdellovibrionota,0
NC_047846.1,Deinococcota,0
NC_047846.1,Chlamydiota,0
NC_047846.1,Actinomycetota,0
NC_047846.1,Campylobacterota,0
NC_019530.1,Mycoplasmatota,0
NC_019530.1,Spirochaetota,0
NC_019530.1,Cyanobacteriota,0
NC_019530.1,Bacillota,0
NC_019530.1,Bacteroidota,0
NC_019530.1,Rhodothermota,0
NC_019530.1,Pseudomonadota,1
NC_019530.1,Bdellovibrionota,0
NC_019530.1,Deinococcota,0
NC_019530.1,Chlamydiota,0
NC_019530.1,Actinomycetota,0
NC_019530.1,Campylobacterota,0
NC_049377.1,Mycoplasmatota,0
NC_049377.1,Spirochaetota,0
NC_049377.1,Cyanobacteriota,0
NC_049377.1,Bacillota,1
NC_049377.1,Bacteroidota,0
NC_049377.1,Rhodothermota,0
NC_049377.1,Pseudomonadota,0
NC_049377.1,Bdellovibrionota,0
NC_049377.1,Deinococcota,0
NC_049377.1,Chlamydiota,0
NC_049377.1,Actinomycetota,0
NC_049377.1,Campylobacterota,0
NC_022323.1,Mycoplasmatota,0
NC_022323.1,Spirochaetota,0
NC_022323.1,Cyanobacteriota,0
NC_022323.1,Bacillota,0
NC_022323.1,Bacteroidota,0
NC_022323.1,Rhodothermota,0
NC_022323.1,Pseudomonadota,1
NC_022323.1,Bdellovibrionota,0
NC_022323.1,Deinococcota,0
NC_022323.1,Chlamydiota,0
NC_022323.1,Actinomycetota,0
NC_022323.1,Campylobacterota,0
NC_028925.1,Mycoplasmatota,0
NC_028925.1,Spirochaetota,0
NC_028925.1,Cyanobacteriota,0
NC_028925.1,Bacillota,0
NC_028925.1,Bacteroidota,0
NC_028925.1,Rhodothermota,0
NC_028925.1,Pseudomonadota,1
NC_028925.1,Bdellovibrionota,0
NC_028925.1,Deinococcota,0
NC_028925.1,Chlamydiota,0
NC_028925.1,Actinomycetota,0
NC_028925.1,Campylobacterota,0
NC_031011.1,Mycoplasmatota,0
NC_031011.1,Spirochaetota,0
NC_031011.1,Cyanobacteriota,0
NC_031011.1,Bacillota,0
NC_031011.1,Bacteroidota,0
NC_031011.1,Rhodothermota,0
NC_031011.1,Pseudomonadota,1
NC_031011.1,Bdellovibrionota,0
NC_031011.1,Deinococcota,0
NC_031011.1,Chlamydiota,0
NC_031011.1,Actinomycetota,0
NC_031011.1,Campylobacterota,0
NC_028957.1,Mycoplasmatota,0
NC_028957.1,Spirochaetota,0
NC_028957.1,Cyanobacteriota,0
NC_028957.1,Bacillota,0
NC_028957.1,Bacteroidota,0
NC_028957.1,Rhodothermota,0
NC_028957.1,Pseudomonadota,1
NC_028957.1,Bdellovibrionota,0
NC_028957.1,Deinococcota,0
NC_028957.1,Chlamydiota,0
NC_028957.1,Actinomycetota,0
NC_028957.1,Campylobacterota,0
NC_041920.1,Mycoplasmatota,0
NC_041920.1,Spirochaetota,0
NC_041920.1,Cyanobacteriota,0
NC_041920.1,Bacillota,0
NC_041920.1,Bacteroidota,0
NC_041920.1,Rhodothermota,0
NC_041920.1,Pseudomonadota,1
NC_041920.1,Bdellovibrionota,0
NC_041920.1,Deinococcota,0
NC_041920.1,Chlamydiota,0
NC_041920.1,Actinomycetota,0
NC_041920.1,Campylobacterota,0
NC_055812.1,Mycoplasmatota,0
NC_055812.1,Spirochaetota,0
NC_055812.1,Cyanobacteriota,0
NC_055812.1,Bacillota,0
NC_055812.1,Bacteroidota,0
NC_055812.1,Rhodothermota,0
NC_055812.1,Pseudomonadota,0
NC_055812.1,Bdellovibrionota,0
NC_055812.1,Deinococcota,0
NC_055812.1,Chlamydiota,0
NC_055812.1,Actinomycetota,1
NC_055812.1,Campylobacterota,0
NC_051710.1,Mycoplasmatota,0
NC_051710.1,Spirochaetota,0
NC_051710.1,Cyanobacteriota,0
NC_051710.1,Bacillota,0
NC_051710.1,Bacteroidota,0
NC_051710.1,Rhodothermota,0
NC_051710.1,Pseudomonadota,0
NC_051710.1,Bdellovibrionota,0
NC_051710.1,Deinococcota,0
NC_051710.1,Chlamydiota,0
NC_051710.1,Actinomycetota,1
NC_051710.1,Campylobacterota,0
NC_049429.1,Mycoplasmatota,0
NC_049429.1,Spirochaetota,0
NC_049429.1,Cyanobacteriota,0
NC_049429.1,Bacillota,0
NC_049429.1,Bacteroidota,0
NC_049429.1,Rhodothermota,0
NC_049429.1,Pseudomonadota,1
NC_049429.1,Bdellovibrionota,0
NC_049429.1,Deinococcota,0
NC_049429.1,Chlamydiota,0
NC_049429.1,Actinomycetota,0
NC_049429.1,Campylobacterota,0
NC_052423.1,Mycoplasmatota,0
NC_052423.1,Spirochaetota,0
NC_052423.1,Cyanobacteriota,0
NC_052423.1,Bacillota,0
NC_052423.1,Bacteroidota,0
NC_052423.1,Rhodothermota,0
NC_052423.1,Pseudomonadota,0
NC_052423.1,Bdellovibrionota,0
NC_052423.1,Deinococcota,0
NC_052423.1,Chlamydiota,0
NC_052423.1,Actinomycetota,1
NC_052423.1,Campylobacterota,0
NC_022325.1,Mycoplasmatota,0
NC_022325.1,Spirochaetota,0
NC_022325.1,Cyanobacteriota,0
NC_022325.1,Bacillota,0
NC_022325.1,Bacteroidota,0
NC_022325.1,Rhodothermota,0
NC_022325.1,Pseudomonadota,0
NC_022325.1,Bdellovibrionota,0
NC_022325.1,Deinococcota,0
NC_022325.1,Chlamydiota,0
NC_022325.1,Actinomycetota,1
NC_022325.1,Campylobacterota,0
NC_052974.1,Mycoplasmatota,0
NC_052974.1,Spirochaetota,0
NC_052974.1,Cyanobacteriota,0
NC_052974.1,Bacillota,0
NC_052974.1,Bacteroidota,0
NC_052974.1,Rhodothermota,0
NC_052974.1,Pseudomonadota,1
NC_052974.1,Bdellovibrionota,0
NC_052974.1,Deinococcota,0
NC_052974.1,Chlamydiota,0
NC_052974.1,Actinomycetota,0
NC_052974.1,Campylobacterota,0
NC_028663.1,Mycoplasmatota,0
NC_028663.1,Spirochaetota,0
NC_028663.1,Cyanobacteriota,1
NC_028663.1,Bacillota,0
NC_028663.1,Bacteroidota,0
NC_028663.1,Rhodothermota,0
NC_028663.1,Pseudomonadota,0
NC_028663.1,Bdellovibrionota,0
NC_028663.1,Deinococcota,0
NC_028663.1,Chlamydiota,0
NC_028663.1,Actinomycetota,0
NC_028663.1,Campylobacterota,0
NC_014660.1,Mycoplasmatota,0
NC_014660.1,Spirochaetota,0
NC_014660.1,Cyanobacteriota,0
NC_014660.1,Bacillota,0
NC_014660.1,Bacteroidota,0
NC_014660.1,Rhodothermota,0
NC_014660.1,Pseudomonadota,1
NC_014660.1,Bdellovibrionota,0
NC_014660.1,Deinococcota,0
NC_014660.1,Chlamydiota,0
NC_014660.1,Actinomycetota,0
NC_014660.1,Campylobacterota,0
NC_031265.1,Mycoplasmatota,0
NC_031265.1,Spirochaetota,0
NC_031265.1,Cyanobacteriota,0
NC_031265.1,Bacillota,0
NC_031265.1,Bacteroidota,0
NC_031265.1,Rhodothermota,0
NC_031265.1,Pseudomonadota,0
NC_031265.1,Bdellovibrionota,0
NC_031265.1,Deinococcota,0
NC_031265.1,Chlamydiota,0
NC_031265.1,Actinomycetota,1
NC_031265.1,Campylobacterota,0
NC_008203.1,Mycoplasmatota,0
NC_008203.1,Spirochaetota,0
NC_008203.1,Cyanobacteriota,0
NC_008203.1,Bacillota,0
NC_008203.1,Bacteroidota,0
NC_008203.1,Rhodothermota,0
NC_008203.1,Pseudomonadota,0
NC_008203.1,Bdellovibrionota,0
NC_008203.1,Deinococcota,0
NC_008203.1,Chlamydiota,0
NC_008203.1,Actinomycetota,1
NC_008203.1,Campylobacterota,0
NC_026591.1,Mycoplasmatota,0
NC_026591.1,Spirochaetota,0
NC_026591.1,Cyanobacteriota,0
NC_026591.1,Bacillota,0
NC_026591.1,Bacteroidota,0
NC_026591.1,Rhodothermota,0
NC_026591.1,Pseudomonadota,0
NC_026591.1,Bdellovibrionota,0
NC_026591.1,Deinococcota,0
NC_026591.1,Chlamydiota,0
NC_026591.1,Actinomycetota,1
NC_026591.1,Campylobacterota,0
NC_028749.1,Mycoplasmatota,0
NC_028749.1,Spirochaetota,0
NC_028749.1,Cyanobacteriota,0
NC_028749.1,Bacillota,1
NC_028749.1,Bacteroidota,0
NC_028749.1,Rhodothermota,0
NC_028749.1,Pseudomonadota,0
NC_028749.1,Bdellovibrionota,0
NC_028749.1,Deinococcota,0
NC_028749.1,Chlamydiota,0
NC_028749.1,Actinomycetota,0
NC_028749.1,Campylobacterota,0
NC_055748.1,Mycoplasmatota,0
NC_055748.1,Spirochaetota,0
NC_055748.1,Cyanobacteriota,0
NC_055748.1,Bacillota,0
NC_055748.1,Bacteroidota,0
NC_055748.1,Rhodothermota,0
NC_055748.1,Pseudomonadota,1
NC_055748.1,Bdellovibrionota,0
NC_055748.1,Deinococcota,0
NC_055748.1,Chlamydiota,0
NC_055748.1,Actinomycetota,0
NC_055748.1,Campylobacterota,0
NC_054776.1,Mycoplasmatota,0
NC_054776.1,Spirochaetota,0
NC_054776.1,Cyanobacteriota,0
NC_054776.1,Bacillota,0
NC_054776.1,Bacteroidota,0
NC_054776.1,Rhodothermota,0
NC_054776.1,Pseudomonadota,0
NC_054776.1,Bdellovibrionota,0
NC_054776.1,Deinococcota,0
NC_054776.1,Chlamydiota,0
NC_054776.1,Actinomycetota,1
NC_054776.1,Campylobacterota,0
NC_049964.1,Mycoplasmatota,0
NC_049964.1,Spirochaetota,0
NC_049964.1,Cyanobacteriota,0
NC_049964.1,Bacillota,1
NC_049964.1,Bacteroidota,0
NC_049964.1,Rhodothermota,0
NC_049964.1,Pseudomonadota,0
NC_049964.1,Bdellovibrionota,0
NC_049964.1,Deinococcota,0
NC_049964.1,Chlamydiota,0
NC_049964.1,Actinomycetota,0
NC_049964.1,Campylobacterota,0
NC_031003.1,Mycoplasmatota,0
NC_031003.1,Spirochaetota,0
NC_031003.1,Cyanobacteriota,0
NC_031003.1,Bacillota,0
NC_031003.1,Bacteroidota,0
NC_031003.1,Rhodothermota,0
NC_031003.1,Pseudomonadota,0
NC_031003.1,Bdellovibrionota,0
NC_031003.1,Deinococcota,0
NC_031003.1,Chlamydiota,0
NC_031003.1,Actinomycetota,1
NC_031003.1,Campylobacterota,0
NC_031094.1,Mycoplasmatota,0
NC_031094.1,Spirochaetota,0
NC_031094.1,Cyanobacteriota,0
NC_031094.1,Bacillota,1
NC_031094.1,Bacteroidota,0
NC_031094.1,Rhodothermota,0
NC_031094.1,Pseudomonadota,0
NC_031094.1,Bdellovibrionota,0
NC_031094.1,Deinococcota,0
NC_031094.1,Chlamydiota,0
NC_031094.1,Actinomycetota,0
NC_031094.1,Campylobacterota,0
NC_028794.1,Mycoplasmatota,0
NC_028794.1,Spirochaetota,0
NC_028794.1,Cyanobacteriota,0
NC_028794.1,Bacillota,0
NC_028794.1,Bacteroidota,0
NC_028794.1,Rhodothermota,0
NC_028794.1,Pseudomonadota,0
NC_028794.1,Bdellovibrionota,0
NC_028794.1,Deinococcota,0
NC_028794.1,Chlamydiota,0
NC_028794.1,Actinomycetota,1
NC_028794.1,Campylobacterota,0
NC_022330.1,Mycoplasmatota,0
NC_022330.1,Spirochaetota,0
NC_022330.1,Cyanobacteriota,0
NC_022330.1,Bacillota,0
NC_022330.1,Bacteroidota,0
NC_022330.1,Rhodothermota,0
NC_022330.1,Pseudomonadota,0
NC_022330.1,Bdellovibrionota,0
NC_022330.1,Deinococcota,0
NC_022330.1,Chlamydiota,0
NC_022330.1,Actinomycetota,1
NC_022330.1,Campylobacterota,0
NC_004689.1,Mycoplasmatota,0
NC_004689.1,Spirochaetota,0
NC_004689.1,Cyanobacteriota,0
NC_004689.1,Bacillota,0
NC_004689.1,Bacteroidota,0
NC_004689.1,Rhodothermota,0
NC_004689.1,Pseudomonadota,0
NC_004689.1,Bdellovibrionota,0
NC_004689.1,Deinococcota,0
NC_004689.1,Chlamydiota,0
NC_004689.1,Actinomycetota,1
NC_004689.1,Campylobacterota,0
NC_050147.1,Mycoplasmatota,0
NC_050147.1,Spirochaetota,0
NC_050147.1,Cyanobacteriota,0
NC_050147.1,Bacillota,0
NC_050147.1,Bacteroidota,0
NC_050147.1,Rhodothermota,0
NC_050147.1,Pseudomonadota,1
NC_050147.1,Bdellovibrionota,0
NC_050147.1,Deinococcota,0
NC_050147.1,Chlamydiota,0
NC_050147.1,Actinomycetota,0
NC_050147.1,Campylobacterota,0
NC_024205.1,Mycoplasmatota,0
NC_024205.1,Spirochaetota,0
NC_024205.1,Cyanobacteriota,0
NC_024205.1,Bacillota,1
NC_024205.1,Bacteroidota,0
NC_024205.1,Rhodothermota,0
NC_024205.1,Pseudomonadota,0
NC_024205.1,Bdellovibrionota,0
NC_024205.1,Deinococcota,0
NC_024205.1,Chlamydiota,0
NC_024205.1,Actinomycetota,0
NC_024205.1,Campylobacterota,0
NC_019708.1,Mycoplasmatota,0
NC_019708.1,Spirochaetota,0
NC_019708.1,Cyanobacteriota,0
NC_019708.1,Bacillota,0
NC_019708.1,Bacteroidota,0
NC_019708.1,Rhodothermota,0
NC_019708.1,Pseudomonadota,1
NC_019708.1,Bdellovibrionota,0
NC_019708.1,Deinococcota,0
NC_019708.1,Chlamydiota,0
NC_019708.1,Actinomycetota,0
NC_019708.1,Campylobacterota,0
NC_051692.1,Mycoplasmatota,0
NC_051692.1,Spirochaetota,0
NC_051692.1,Cyanobacteriota,0
NC_051692.1,Bacillota,0
NC_051692.1,Bacteroidota,0
NC_051692.1,Rhodothermota,0
NC_051692.1,Pseudomonadota,0
NC_051692.1,Bdellovibrionota,0
NC_051692.1,Deinococcota,0
NC_051692.1,Chlamydiota,0
NC_051692.1,Actinomycetota,1
NC_051692.1,Campylobacterota,0
NC_054893.1,Mycoplasmatota,0
NC_054893.1,Spirochaetota,0
NC_054893.1,Cyanobacteriota,0
NC_054893.1,Bacillota,0
NC_054893.1,Bacteroidota,0
NC_054893.1,Rhodothermota,0
NC_054893.1,Pseudomonadota,1
NC_054893.1,Bdellovibrionota,0
NC_054893.1,Deinococcota,0
NC_054893.1,Chlamydiota,0
NC_054893.1,Actinomycetota,0
NC_054893.1,Campylobacterota,0
NC_028780.1,Mycoplasmatota,0
NC_028780.1,Spirochaetota,0
NC_028780.1,Cyanobacteriota,0
NC_028780.1,Bacillota,0
NC_028780.1,Bacteroidota,0
NC_028780.1,Rhodothermota,0
NC_028780.1,Pseudomonadota,1
NC_028780.1,Bdellovibrionota,0
NC_028780.1,Deinococcota,0
NC_028780.1,Chlamydiota,0
NC_028780.1,Actinomycetota,0
NC_028780.1,Campylobacterota,0
NC_054458.1,Mycoplasmatota,0
NC_054458.1,Spirochaetota,0
NC_054458.1,Cyanobacteriota,0
NC_054458.1,Bacillota,0
NC_054458.1,Bacteroidota,0
NC_054458.1,Rhodothermota,0
NC_054458.1,Pseudomonadota,1
NC_054458.1,Bdellovibrionota,0
NC_054458.1,Deinococcota,0
NC_054458.1,Chlamydiota,0
NC_054458.1,Actinomycetota,0
NC_054458.1,Campylobacterota,0
NC_047712.1,Mycoplasmatota,0
NC_047712.1,Spirochaetota,0
NC_047712.1,Cyanobacteriota,1
NC_047712.1,Bacillota,0
NC_047712.1,Bacteroidota,0
NC_047712.1,Rhodothermota,0
NC_047712.1,Pseudomonadota,0
NC_047712.1,Bdellovibrionota,0
NC_047712.1,Deinococcota,0
NC_047712.1,Chlamydiota,0
NC_047712.1,Actinomycetota,0
NC_047712.1,Campylobacterota,0
NC_052965.1,Mycoplasmatota,0
NC_052965.1,Spirochaetota,0
NC_052965.1,Cyanobacteriota,0
NC_052965.1,Bacillota,0
NC_052965.1,Bacteroidota,0
NC_052965.1,Rhodothermota,0
NC_052965.1,Pseudomonadota,1
NC_052965.1,Bdellovibrionota,0
NC_052965.1,Deinococcota,0
NC_052965.1,Chlamydiota,0
NC_052965.1,Actinomycetota,0
NC_052965.1,Campylobacterota,0
NC_015271.1,Mycoplasmatota,0
NC_015271.1,Spirochaetota,0
NC_015271.1,Cyanobacteriota,0
NC_015271.1,Bacillota,0
NC_015271.1,Bacteroidota,0
NC_015271.1,Rhodothermota,0
NC_015271.1,Pseudomonadota,1
NC_015271.1,Bdellovibrionota,0
NC_015271.1,Deinococcota,0
NC_015271.1,Chlamydiota,0
NC_015271.1,Actinomycetota,0
NC_015271.1,Campylobacterota,0
NC_023737.1,Mycoplasmatota,0
NC_023737.1,Spirochaetota,0
NC_023737.1,Cyanobacteriota,0
NC_023737.1,Bacillota,0
NC_023737.1,Bacteroidota,0
NC_023737.1,Rhodothermota,0
NC_023737.1,Pseudomonadota,0
NC_023737.1,Bdellovibrionota,0
NC_023737.1,Deinococcota,0
NC_023737.1,Chlamydiota,0
NC_023737.1,Actinomycetota,1
NC_023737.1,Campylobacterota,0
NC_055761.1,Mycoplasmatota,0
NC_055761.1,Spirochaetota,0
NC_055761.1,Cyanobacteriota,1
NC_055761.1,Bacillota,0
NC_055761.1,Bacteroidota,0
NC_055761.1,Rhodothermota,0
NC_055761.1,Pseudomonadota,0
NC_055761.1,Bdellovibrionota,0
NC_055761.1,Deinococcota,0
NC_055761.1,Chlamydiota,0
NC_055761.1,Actinomycetota,0
NC_055761.1,Campylobacterota,0
NC_047776.1,Mycoplasmatota,0
NC_047776.1,Spirochaetota,0
NC_047776.1,Cyanobacteriota,0
NC_047776.1,Bacillota,0
NC_047776.1,Bacteroidota,0
NC_047776.1,Rhodothermota,0
NC_047776.1,Pseudomonadota,1
NC_047776.1,Bdellovibrionota,0
NC_047776.1,Deinococcota,0
NC_047776.1,Chlamydiota,0
NC_047776.1,Actinomycetota,0
NC_047776.1,Campylobacterota,0
NC_047911.1,Mycoplasmatota,0
NC_047911.1,Spirochaetota,0
NC_047911.1,Cyanobacteriota,0
NC_047911.1,Bacillota,1
NC_047911.1,Bacteroidota,0
NC_047911.1,Rhodothermota,0
NC_047911.1,Pseudomonadota,0
NC_047911.1,Bdellovibrionota,0
NC_047911.1,Deinococcota,0
NC_047911.1,Chlamydiota,0
NC_047911.1,Actinomycetota,0
NC_047911.1,Campylobacterota,0
NC_055011.1,Mycoplasmatota,0
NC_055011.1,Spirochaetota,0
NC_055011.1,Cyanobacteriota,0
NC_055011.1,Bacillota,1
NC_055011.1,Bacteroidota,0
NC_055011.1,Rhodothermota,0
NC_055011.1,Pseudomonadota,0
NC_055011.1,Bdellovibrionota,0
NC_055011.1,Deinococcota,0
NC_055011.1,Chlamydiota,0
NC_055011.1,Actinomycetota,0
NC_055011.1,Campylobacterota,0
NC_048824.1,Mycoplasmatota,0
NC_048824.1,Spirochaetota,0
NC_048824.1,Cyanobacteriota,0
NC_048824.1,Bacillota,0
NC_048824.1,Bacteroidota,0
NC_048824.1,Rhodothermota,0
NC_048824.1,Pseudomonadota,0
NC_048824.1,Bdellovibrionota,0
NC_048824.1,Deinococcota,0
NC_048824.1,Chlamydiota,0
NC_048824.1,Actinomycetota,1
NC_048824.1,Campylobacterota,0
NC_019420.1,Mycoplasmatota,0
NC_019420.1,Spirochaetota,0
NC_019420.1,Cyanobacteriota,0
NC_019420.1,Bacillota,0
NC_019420.1,Bacteroidota,0
NC_019420.1,Rhodothermota,0
NC_019420.1,Pseudomonadota,1
NC_019420.1,Bdellovibrionota,0
NC_019420.1,Deinococcota,0
NC_019420.1,Chlamydiota,0
NC_019420.1,Actinomycetota,0
NC_019420.1,Campylobacterota,0
NC_042066.1,Mycoplasmatota,0
NC_042066.1,Spirochaetota,0
NC_042066.1,Cyanobacteriota,0
NC_042066.1,Bacillota,0
NC_042066.1,Bacteroidota,0
NC_042066.1,Rhodothermota,0
NC_042066.1,Pseudomonadota,1
NC_042066.1,Bdellovibrionota,0
NC_042066.1,Deinococcota,0
NC_042066.1,Chlamydiota,0
NC_042066.1,Actinomycetota,0
NC_042066.1,Campylobacterota,0
NC_017688.1,Mycoplasmatota,0
NC_017688.1,Spirochaetota,0
NC_017688.1,Cyanobacteriota,0
NC_017688.1,Bacillota,1
NC_017688.1,Bacteroidota,0
NC_017688.1,Rhodothermota,0
NC_017688.1,Pseudomonadota,0
NC_017688.1,Bdellovibrionota,0
NC_017688.1,Deinococcota,0
NC_017688.1,Chlamydiota,0
NC_017688.1,Actinomycetota,0
NC_017688.1,Campylobacterota,0
NC_052425.1,Mycoplasmatota,0
NC_052425.1,Spirochaetota,0
NC_052425.1,Cyanobacteriota,0
NC_052425.1,Bacillota,0
NC_052425.1,Bacteroidota,0
NC_052425.1,Rhodothermota,0
NC_052425.1,Pseudomonadota,0
NC_052425.1,Bdellovibrionota,0
NC_052425.1,Deinococcota,0
NC_052425.1,Chlamydiota,0
NC_052425.1,Actinomycetota,1
NC_052425.1,Campylobacterota,0
NC_051648.1,Mycoplasmatota,0
NC_051648.1,Spirochaetota,0
NC_051648.1,Cyanobacteriota,0
NC_051648.1,Bacillota,0
NC_051648.1,Bacteroidota,0
NC_051648.1,Rhodothermota,0
NC_051648.1,Pseudomonadota,0
NC_051648.1,Bdellovibrionota,0
NC_051648.1,Deinococcota,0
NC_051648.1,Chlamydiota,0
NC_051648.1,Actinomycetota,1
NC_051648.1,Campylobacterota,0
NC_026927.1,Mycoplasmatota,0
NC_026927.1,Spirochaetota,0
NC_026927.1,Cyanobacteriota,1
NC_026927.1,Bacillota,0
NC_026927.1,Bacteroidota,0
NC_026927.1,Rhodothermota,0
NC_026927.1,Pseudomonadota,0
NC_026927.1,Bdellovibrionota,0
NC_026927.1,Deinococcota,0
NC_026927.1,Chlamydiota,0
NC_026927.1,Actinomycetota,0
NC_026927.1,Campylobacterota,0
NC_048764.1,Mycoplasmatota,0
NC_048764.1,Spirochaetota,0
NC_048764.1,Cyanobacteriota,0
NC_048764.1,Bacillota,0
NC_048764.1,Bacteroidota,0
NC_048764.1,Rhodothermota,0
NC_048764.1,Pseudomonadota,1
NC_048764.1,Bdellovibrionota,0
NC_048764.1,Deinococcota,0
NC_048764.1,Chlamydiota,0
NC_048764.1,Actinomycetota,0
NC_048764.1,Campylobacterota,0
NC_055775.1,Mycoplasmatota,0
NC_055775.1,Spirochaetota,0
NC_055775.1,Cyanobacteriota,0
NC_055775.1,Bacillota,0
NC_055775.1,Bacteroidota,0
NC_055775.1,Rhodothermota,0
NC_055775.1,Pseudomonadota,0
NC_055775.1,Bdellovibrionota,0
NC_055775.1,Deinococcota,0
NC_055775.1,Chlamydiota,0
NC_055775.1,Actinomycetota,1
NC_055775.1,Campylobacterota,0
NC_055024.1,Mycoplasmatota,0
NC_055024.1,Spirochaetota,0
NC_055024.1,Cyanobacteriota,0
NC_055024.1,Bacillota,1
NC_055024.1,Bacteroidota,0
NC_055024.1,Rhodothermota,0
NC_055024.1,Pseudomonadota,0
NC_055024.1,Bdellovibrionota,0
NC_055024.1,Deinococcota,0
NC_055024.1,Chlamydiota,0
NC_055024.1,Actinomycetota,0
NC_055024.1,Campylobacterota,0
NC_007710.1,Mycoplasmatota,0
NC_007710.1,Spirochaetota,0
NC_007710.1,Cyanobacteriota,0
NC_007710.1,Bacillota,0
NC_007710.1,Bacteroidota,0
NC_007710.1,Rhodothermota,0
NC_007710.1,Pseudomonadota,1
NC_007710.1,Bdellovibrionota,0
NC_007710.1,Deinococcota,0
NC_007710.1,Chlamydiota,0
NC_007710.1,Actinomycetota,0
NC_007710.1,Campylobacterota,0
NC_055841.1,Mycoplasmatota,0
NC_055841.1,Spirochaetota,0
NC_055841.1,Cyanobacteriota,0
NC_055841.1,Bacillota,0
NC_055841.1,Bacteroidota,0
NC_055841.1,Rhodothermota,0
NC_055841.1,Pseudomonadota,1
NC_055841.1,Bdellovibrionota,0
NC_055841.1,Deinococcota,0
NC_055841.1,Chlamydiota,0
