phage,ord,scoreord
NC_048625.1,Bdellovibrionales,0
NC_048625.1,Pseudomonadales,0
NC_048625.1,Nostocales,0
NC_048625.1,Chlamydiales,0
NC_048625.1,Actinomycetales,0
NC_048625.1,Propionibacteriales,0
NC_048625.1,Aeromonadales,0
NC_048625.1,Eubacteriales,0
NC_048625.1,Xanthomonadales,0
NC_048625.1,Bacteroidales,0
NC_048625.1,Pasteurellales,0
NC_048625.1,Bifidobacteriales,0
NC_048625.1,Candidatus Pelagibacterales,0
NC_048625.1,Caulobacterales,0
NC_048625.1,Alteromonadales,0
NC_048625.1,Bacillales,0
NC_048625.1,Oscillatoriales,0
NC_048625.1,Micrococcales,0
NC_048625.1,Rhodothermales,0
NC_048625.1,Rhodobacterales,0
NC_048625.1,Vibrionales,0
NC_048625.1,Thermales,0
NC_048625.1,Moraxellales,0
NC_048625.1,Burkholderiales,0
NC_048625.1,Lactobacillales,1
NC_048625.1,Flavobacteriales,0
NC_030950.1,Mycobacteriales,0
NC_030950.1,Thermoanaerobacterales,0
NC_030950.1,Enterobacterales,0
NC_030950.1,Mycoplasmatales,0
NC_030950.1,Campylobacterales,0
NC_030950.1,Sphingomonadales,0
NC_030950.1,Entomoplasmatales,0
NC_030950.1,Kitasatosporales,0
NC_030950.1,Hyphomicrobiales,0
NC_030950.1,Synechococcales,0
NC_030950.1,Leptospirales,0
NC_030950.1,Bdellovibrionales,0
NC_030950.1,Pseudomonadales,0
NC_030950.1,Nostocales,0
NC_030950.1,Chlamydiales,0
NC_030950.1,Actinomycetales,0
NC_030950.1,Propionibacteriales,0
NC_030950.1,Aeromonadales,0
NC_030950.1,Eubacteriales,1
NC_030950.1,Xanthomonadales,0
NC_030950.1,Bacteroidales,0
NC_030950.1,Pasteurellales,0
NC_030950.1,Bifidobacteriales,0
NC_030950.1,Candidatus Pelagibacterales,0
NC_030950.1,Caulobacterales,0
NC_030950.1,Alteromonadales,0
NC_030950.1,Bacillales,0
NC_030950.1,Oscillatoriales,0
NC_030950.1,Micrococcales,0
NC_030950.1,Rhodothermales,0
NC_030950.1,Rhodobacterales,0
NC_030950.1,Vibrionales,0
NC_030950.1,Thermales,0
NC_030950.1,Moraxellales,0
NC_030950.1,Burkholderiales,0
NC_030950.1,Lactobacillales,0
NC_030950.1,Flavobacteriales,0
NC_047948.1,Mycobacteriales,0
NC_047948.1,Thermoanaerobacterales,0
NC_047948.1,Enterobacterales,0
NC_047948.1,Mycoplasmatales,0
NC_047948.1,Campylobacterales,0
NC_047948.1,Sphingomonadales,0
NC_047948.1,Entomoplasmatales,0
NC_047948.1,Kitasatosporales,0
NC_047948.1,Hyphomicrobiales,0
NC_047948.1,Synechococcales,0
NC_047948.1,Leptospirales,0
NC_047948.1,Bdellovibrionales,0
NC_047948.1,Pseudomonadales,0
NC_047948.1,Nostocales,0
NC_047948.1,Chlamydiales,0
NC_047948.1,Actinomycetales,0
NC_047948.1,Propionibacteriales,0
NC_047948.1,Aeromonadales,0
NC_047948.1,Eubacteriales,0
NC_047948.1,Xanthomonadales,0
NC_047948.1,Bacteroidales,0
NC_047948.1,Pasteurellales,0
NC_047948.1,Bifidobacteriales,0
NC_047948.1,Candidatus Pelagibacterales,0
NC_047948.1,Caulobacterales,0
NC_047948.1,Alteromonadales,0
NC_047948.1,Bacillales,1
NC_047948.1,Oscillatoriales,0
NC_047948.1,Micrococcales,0
NC_047948.1,Rhodothermales,0
NC_047948.1,Rhodobacterales,0
NC_047948.1,Vibrionales,0
NC_047948.1,Thermales,0
NC_047948.1,Moraxellales,0
NC_047948.1,Burkholderiales,0
NC_047948.1,Lactobacillales,0
NC_047948.1,Flavobacteriales,0
NC_031084.1,Mycobacteriales,0
NC_031084.1,Thermoanaerobacterales,0
NC_031084.1,Enterobacterales,0
NC_031084.1,Mycoplasmatales,0
NC_031084.1,Campylobacterales,0
NC_031084.1,Sphingomonadales,0
NC_031084.1,Entomoplasmatales,0
NC_031084.1,Kitasatosporales,0
NC_031084.1,Hyphomicrobiales,0
NC_031084.1,Synechococcales,0
NC_031084.1,Leptospirales,0
NC_031084.1,Bdellovibrionales,0
NC_031084.1,Pseudomonadales,0
NC_031084.1,Nostocales,0
NC_031084.1,Chlamydiales,0
NC_031084.1,Actinomycetales,0
NC_031084.1,Propionibacteriales,1
NC_031084.1,Aeromonadales,0
NC_031084.1,Eubacteriales,0
NC_031084.1,Xanthomonadales,0
NC_031084.1,Bacteroidales,0
NC_031084.1,Pasteurellales,0
NC_031084.1,Bifidobacteriales,0
NC_031084.1,Candidatus Pelagibacterales,0
NC_031084.1,Caulobacterales,0
NC_031084.1,Alteromonadales,0
NC_031084.1,Bacillales,0
NC_031084.1,Oscillatoriales,0
NC_031084.1,Micrococcales,0
NC_031084.1,Rhodothermales,0
NC_031084.1,Rhodobacterales,0
NC_031084.1,Vibrionales,0
NC_031084.1,Thermales,0
NC_031084.1,Moraxellales,0
NC_031084.1,Burkholderiales,0
NC_031084.1,Lactobacillales,0
NC_031084.1,Flavobacteriales,0
NC_048041.1,Mycobacteriales,0
NC_048041.1,Thermoanaerobacterales,0
NC_048041.1,Enterobacterales,0
NC_048041.1,Mycoplasmatales,0
NC_048041.1,Campylobacterales,0
NC_048041.1,Sphingomonadales,0
NC_048041.1,Entomoplasmatales,0
NC_048041.1,Kitasatosporales,0
NC_048041.1,Hyphomicrobiales,0
NC_048041.1,Synechococcales,0
NC_048041.1,Leptospirales,0
NC_048041.1,Bdellovibrionales,0
NC_048041.1,Pseudomonadales,0
NC_048041.1,Nostocales,0
NC_048041.1,Chlamydiales,0
NC_048041.1,Actinomycetales,0
NC_048041.1,Propionibacteriales,0
NC_048041.1,Aeromonadales,0
NC_048041.1,Eubacteriales,0
NC_048041.1,Xanthomonadales,0
NC_048041.1,Bacteroidales,0
NC_048041.1,Pasteurellales,0
NC_048041.1,Bifidobacteriales,0
NC_048041.1,Candidatus Pelagibacterales,0
NC_048041.1,Caulobacterales,0
NC_048041.1,Alteromonadales,0
NC_048041.1,Bacillales,0
NC_048041.1,Oscillatoriales,0
NC_048041.1,Micrococcales,0
NC_048041.1,Rhodothermales,0
NC_048041.1,Rhodobacterales,0
NC_048041.1,Vibrionales,1
NC_048041.1,Thermales,0
NC_048041.1,Moraxellales,0
NC_048041.1,Burkholderiales,0
NC_048041.1,Lactobacillales,0
NC_048041.1,Flavobacteriales,0
NC_051735.1,Mycobacteriales,1
NC_051735.1,Thermoanaerobacterales,0
NC_051735.1,Enterobacterales,0
NC_051735.1,Mycoplasmatales,0
NC_051735.1,Campylobacterales,0
NC_051735.1,Sphingomonadales,0
NC_051735.1,Entomoplasmatales,0
NC_051735.1,Kitasatosporales,0
NC_051735.1,Hyphomicrobiales,0
NC_051735.1,Synechococcales,0
NC_051735.1,Leptospirales,0
NC_051735.1,Bdellovibrionales,0
NC_051735.1,Pseudomonadales,0
NC_051735.1,Nostocales,0
NC_051735.1,Chlamydiales,0
NC_051735.1,Actinomycetales,0
NC_051735.1,Propionibacteriales,0
NC_051735.1,Aeromonadales,0
NC_051735.1,Eubacteriales,0
NC_051735.1,Xanthomonadales,0
NC_051735.1,Bacteroidales,0
NC_051735.1,Pasteurellales,0
NC_051735.1,Bifidobacteriales,0
NC_051735.1,Candidatus Pelagibacterales,0
NC_051735.1,Caulobacterales,0
NC_051735.1,Alteromonadales,0
NC_051735.1,Bacillales,0
NC_051735.1,Oscillatoriales,0
NC_051735.1,Micrococcales,0
NC_051735.1,Rhodothermales,0
NC_051735.1,Rhodobacterales,0
NC_051735.1,Vibrionales,0
NC_051735.1,Thermales,0
NC_051735.1,Moraxellales,0
NC_051735.1,Burkholderiales,0
NC_051735.1,Lactobacillales,0
NC_051735.1,Flavobacteriales,0
NC_022753.1,Mycobacteriales,1
NC_022753.1,Thermoanaerobacterales,0
NC_022753.1,Enterobacterales,0
NC_022753.1,Mycoplasmatales,0
NC_022753.1,Campylobacterales,0
NC_022753.1,Sphingomonadales,0
NC_022753.1,Entomoplasmatales,0
NC_022753.1,Kitasatosporales,0
NC_022753.1,Hyphomicrobiales,0
NC_022753.1,Synechococcales,0
NC_022753.1,Leptospirales,0
NC_022753.1,Bdellovibrionales,0
NC_022753.1,Pseudomonadales,0
NC_022753.1,Nostocales,0
NC_022753.1,Chlamydiales,0
NC_022753.1,Actinomycetales,0
NC_022753.1,Propionibacteriales,0
NC_022753.1,Aeromonadales,0
NC_022753.1,Eubacteriales,0
NC_022753.1,Xanthomonadales,0
NC_022753.1,Bacteroidales,0
NC_022753.1,Pasteurellales,0
NC_022753.1,Bifidobacteriales,0
NC_022753.1,Candidatus Pelagibacterales,0
NC_022753.1,Caulobacterales,0
NC_022753.1,Alteromonadales,0
NC_022753.1,Bacillales,0
NC_022753.1,Oscillatoriales,0
NC_022753.1,Micrococcales,0
NC_022753.1,Rhodothermales,0
NC_022753.1,Rhodobacterales,0
NC_022753.1,Vibrionales,0
NC_022753.1,Thermales,0
NC_022753.1,Moraxellales,0
NC_022753.1,Burkholderiales,0
NC_022753.1,Lactobacillales,0
NC_022753.1,Flavobacteriales,0
NC_048165.1,Mycobacteriales,0
NC_048165.1,Thermoanaerobacterales,0
NC_048165.1,Enterobacterales,0
NC_048165.1,Mycoplasmatales,0
NC_048165.1,Campylobacterales,0
NC_048165.1,Sphingomonadales,0
NC_048165.1,Entomoplasmatales,0
NC_048165.1,Kitasatosporales,0
NC_048165.1,Hyphomicrobiales,0
NC_048165.1,Synechococcales,0
NC_048165.1,Leptospirales,0
NC_048165.1,Bdellovibrionales,0
NC_048165.1,Pseudomonadales,0
NC_048165.1,Nostocales,0
NC_048165.1,Chlamydiales,0
NC_048165.1,Actinomycetales,0
NC_048165.1,Propionibacteriales,0
NC_048165.1,Aeromonadales,0
NC_048165.1,Eubacteriales,0
NC_048165.1,Xanthomonadales,0
NC_048165.1,Bacteroidales,0
NC_048165.1,Pasteurellales,0
NC_048165.1,Bifidobacteriales,0
NC_048165.1,Candidatus Pelagibacterales,0
NC_048165.1,Caulobacterales,0
NC_048165.1,Alteromonadales,0
NC_048165.1,Bacillales,0
NC_048165.1,Oscillatoriales,0
NC_048165.1,Micrococcales,1
NC_048165.1,Rhodothermales,0
NC_048165.1,Rhodobacterales,0
NC_048165.1,Vibrionales,0
NC_048165.1,Thermales,0
NC_048165.1,Moraxellales,0
NC_048165.1,Burkholderiales,0
NC_048165.1,Lactobacillales,0
NC_048165.1,Flavobacteriales,0
NC_042047.1,Mycobacteriales,0
NC_042047.1,Thermoanaerobacterales,0
NC_042047.1,Enterobacterales,1
NC_042047.1,Mycoplasmatales,0
NC_042047.1,Campylobacterales,0
NC_042047.1,Sphingomonadales,0
NC_042047.1,Entomoplasmatales,0
NC_042047.1,Kitasatosporales,0
NC_042047.1,Hyphomicrobiales,0
NC_042047.1,Synechococcales,0
NC_042047.1,Leptospirales,0
NC_042047.1,Bdellovibrionales,0
NC_042047.1,Pseudomonadales,0
NC_042047.1,Nostocales,0
NC_042047.1,Chlamydiales,0
NC_042047.1,Actinomycetales,0
NC_042047.1,Propionibacteriales,0
NC_042047.1,Aeromonadales,0
NC_042047.1,Eubacteriales,0
NC_042047.1,Xanthomonadales,0
NC_042047.1,Bacteroidales,0
NC_042047.1,Pasteurellales,0
NC_042047.1,Bifidobacteriales,0
NC_042047.1,Candidatus Pelagibacterales,0
NC_042047.1,Caulobacterales,0
NC_042047.1,Alteromonadales,0
NC_042047.1,Bacillales,0
NC_042047.1,Oscillatoriales,0
NC_042047.1,Micrococcales,0
NC_042047.1,Rhodothermales,0
NC_042047.1,Rhodobacterales,0
NC_042047.1,Vibrionales,0
NC_042047.1,Thermales,0
NC_042047.1,Moraxellales,0
NC_042047.1,Burkholderiales,0
NC_042047.1,Lactobacillales,0
NC_042047.1,Flavobacteriales,0
NC_008721.2,Mycobacteriales,0
NC_008721.2,Thermoanaerobacterales,0
NC_008721.2,Enterobacterales,0
NC_008721.2,Mycoplasmatales,0
NC_008721.2,Campylobacterales,0
NC_008721.2,Sphingomonadales,0
NC_008721.2,Entomoplasmatales,0
NC_008721.2,Kitasatosporales,0
NC_008721.2,Hyphomicrobiales,0
NC_008721.2,Synechococcales,0
NC_008721.2,Leptospirales,0
NC_008721.2,Bdellovibrionales,0
NC_008721.2,Pseudomonadales,0
NC_008721.2,Nostocales,0
NC_008721.2,Chlamydiales,0
NC_008721.2,Actinomycetales,0
NC_008721.2,Propionibacteriales,0
NC_008721.2,Aeromonadales,0
NC_008721.2,Eubacteriales,0
NC_008721.2,Xanthomonadales,0
NC_008721.2,Bacteroidales,0
NC_008721.2,Pasteurellales,0
NC_008721.2,Bifidobacteriales,0
NC_008721.2,Candidatus Pelagibacterales,0
NC_008721.2,Caulobacterales,0
NC_008721.2,Alteromonadales,0
NC_008721.2,Bacillales,0
NC_008721.2,Oscillatoriales,0
NC_008721.2,Micrococcales,0
NC_008721.2,Rhodothermales,0
NC_008721.2,Rhodobacterales,0
NC_008721.2,Vibrionales,0
NC_008721.2,Thermales,0
NC_008721.2,Moraxellales,0
NC_008721.2,Burkholderiales,0
NC_008721.2,Lactobacillales,1
NC_008721.2,Flavobacteriales,0
NC_047912.1,Mycobacteriales,0
NC_047912.1,Thermoanaerobacterales,0
NC_047912.1,Enterobacterales,0
NC_047912.1,Mycoplasmatales,0
NC_047912.1,Campylobacterales,0
NC_047912.1,Sphingomonadales,0
NC_047912.1,Entomoplasmatales,0
NC_047912.1,Kitasatosporales,0
NC_047912.1,Hyphomicrobiales,0
NC_047912.1,Synechococcales,0
NC_047912.1,Leptospirales,0
NC_047912.1,Bdellovibrionales,0
NC_047912.1,Pseudomonadales,0
NC_047912.1,Nostocales,0
NC_047912.1,Chlamydiales,0
NC_047912.1,Actinomycetales,0
NC_047912.1,Propionibacteriales,0
NC_047912.1,Aeromonadales,0
NC_047912.1,Eubacteriales,1
NC_047912.1,Xanthomonadales,0
NC_047912.1,Bacteroidales,0
NC_047912.1,Pasteurellales,0
NC_047912.1,Bifidobacteriales,0
NC_047912.1,Candidatus Pelagibacterales,0
NC_047912.1,Caulobacterales,0
NC_047912.1,Alteromonadales,0
NC_047912.1,Bacillales,0
NC_047912.1,Oscillatoriales,0
NC_047912.1,Micrococcales,0
NC_047912.1,Rhodothermales,0
NC_047912.1,Rhodobacterales,0
NC_047912.1,Vibrionales,0
NC_047912.1,Thermales,0
NC_047912.1,Moraxellales,0
NC_047912.1,Burkholderiales,0
NC_047912.1,Lactobacillales,0
NC_047912.1,Flavobacteriales,0
NC_005884.1,Mycobacteriales,0
NC_005884.1,Thermoanaerobacterales,0
NC_005884.1,Enterobacterales,0
NC_005884.1,Mycoplasmatales,0
NC_005884.1,Campylobacterales,0
NC_005884.1,Sphingomonadales,0
NC_005884.1,Entomoplasmatales,0
NC_005884.1,Kitasatosporales,0
NC_005884.1,Hyphomicrobiales,0
NC_005884.1,Synechococcales,0
NC_005884.1,Leptospirales,0
NC_005884.1,Bdellovibrionales,0
NC_005884.1,Pseudomonadales,1
NC_005884.1,Nostocales,0
NC_005884.1,Chlamydiales,0
NC_005884.1,Actinomycetales,0
NC_005884.1,Propionibacteriales,0
NC_005884.1,Aeromonadales,0
NC_005884.1,Eubacteriales,0
NC_005884.1,Xanthomonadales,0
NC_005884.1,Bacteroidales,0
NC_005884.1,Pasteurellales,0
NC_005884.1,Bifidobacteriales,0
NC_005884.1,Candidatus Pelagibacterales,0
NC_005884.1,Caulobacterales,0
NC_005884.1,Alteromonadales,0
NC_005884.1,Bacillales,0
NC_005884.1,Oscillatoriales,0
NC_005884.1,Micrococcales,0
NC_005884.1,Rhodothermales,0
NC_005884.1,Rhodobacterales,0
NC_005884.1,Vibrionales,0
NC_005884.1,Thermales,0
NC_005884.1,Moraxellales,0
NC_005884.1,Burkholderiales,0
NC_005884.1,Lactobacillales,0
NC_005884.1,Flavobacteriales,0
NC_048641.1,Mycobacteriales,0
NC_048641.1,Thermoanaerobacterales,0
NC_048641.1,Enterobacterales,0
NC_048641.1,Mycoplasmatales,0
NC_048641.1,Campylobacterales,0
NC_048641.1,Sphingomonadales,0
NC_048641.1,Entomoplasmatales,0
NC_048641.1,Kitasatosporales,0
NC_048641.1,Hyphomicrobiales,0
NC_048641.1,Synechococcales,0
NC_048641.1,Leptospirales,0
NC_048641.1,Bdellovibrionales,0
NC_048641.1,Pseudomonadales,0
NC_048641.1,Nostocales,0
NC_048641.1,Chlamydiales,0
NC_048641.1,Actinomycetales,0
NC_048641.1,Propionibacteriales,0
NC_048641.1,Aeromonadales,0
NC_048641.1,Eubacteriales,0
NC_048641.1,Xanthomonadales,0
NC_048641.1,Bacteroidales,0
NC_048641.1,Pasteurellales,0
NC_048641.1,Bifidobacteriales,0
NC_048641.1,Candidatus Pelagibacterales,0
NC_048641.1,Caulobacterales,0
NC_048641.1,Alteromonadales,0
NC_048641.1,Bacillales,1
NC_048641.1,Oscillatoriales,0
NC_048641.1,Micrococcales,0
NC_048641.1,Rhodothermales,0
NC_048641.1,Rhodobacterales,0
NC_048641.1,Vibrionales,0
NC_048641.1,Thermales,0
NC_048641.1,Moraxellales,0
NC_048641.1,Burkholderiales,0
NC_048641.1,Lactobacillales,0
NC_048641.1,Flavobacteriales,0
NC_048798.1,Mycobacteriales,0
NC_048798.1,Thermoanaerobacterales,0
NC_048798.1,Enterobacterales,1
NC_048798.1,Mycoplasmatales,0
NC_048798.1,Campylobacterales,0
NC_048798.1,Sphingomonadales,0
NC_048798.1,Entomoplasmatales,0
NC_048798.1,Kitasatosporales,0
NC_048798.1,Hyphomicrobiales,0
NC_048798.1,Synechococcales,0
NC_048798.1,Leptospirales,0
NC_048798.1,Bdellovibrionales,0
NC_048798.1,Pseudomonadales,0
NC_048798.1,Nostocales,0
NC_048798.1,Chlamydiales,0
NC_048798.1,Actinomycetales,0
NC_048798.1,Propionibacteriales,0
NC_048798.1,Aeromonadales,0
NC_048798.1,Eubacteriales,0
NC_048798.1,Xanthomonadales,0
NC_048798.1,Bacteroidales,0
NC_048798.1,Pasteurellales,0
NC_048798.1,Bifidobacteriales,0
NC_048798.1,Candidatus Pelagibacterales,0
NC_048798.1,Caulobacterales,0
NC_048798.1,Alteromonadales,0
NC_048798.1,Bacillales,0
NC_048798.1,Oscillatoriales,0
NC_048798.1,Micrococcales,0
NC_048798.1,Rhodothermales,0
NC_048798.1,Rhodobacterales,0
NC_048798.1,Vibrionales,0
NC_048798.1,Thermales,0
NC_048798.1,Moraxellales,0
NC_048798.1,Burkholderiales,0
NC_048798.1,Lactobacillales,0
NC_048798.1,Flavobacteriales,0
NC_024147.1,Mycobacteriales,1
NC_024147.1,Thermoanaerobacterales,0
NC_024147.1,Enterobacterales,0
NC_024147.1,Mycoplasmatales,0
NC_024147.1,Campylobacterales,0
NC_024147.1,Sphingomonadales,0
NC_024147.1,Entomoplasmatales,0
NC_024147.1,Kitasatosporales,0
NC_024147.1,Hyphomicrobiales,0
NC_024147.1,Synechococcales,0
NC_024147.1,Leptospirales,0
NC_024147.1,Bdellovibrionales,0
NC_024147.1,Pseudomonadales,0
NC_024147.1,Nostocales,0
NC_024147.1,Chlamydiales,0
NC_024147.1,Actinomycetales,0
NC_024147.1,Propionibacteriales,0
NC_024147.1,Aeromonadales,0
NC_024147.1,Eubacteriales,0
NC_024147.1,Xanthomonadales,0
NC_024147.1,Bacteroidales,0
NC_024147.1,Pasteurellales,0
NC_024147.1,Bifidobacteriales,0
NC_024147.1,Candidatus Pelagibacterales,0
NC_024147.1,Caulobacterales,0
NC_024147.1,Alteromonadales,0
NC_024147.1,Bacillales,0
NC_024147.1,Oscillatoriales,0
NC_024147.1,Micrococcales,0
NC_024147.1,Rhodothermales,0
NC_024147.1,Rhodobacterales,0
NC_024147.1,Vibrionales,0
NC_024147.1,Thermales,0
NC_024147.1,Moraxellales,0
NC_024147.1,Burkholderiales,0
NC_024147.1,Lactobacillales,0
NC_024147.1,Flavobacteriales,0
NC_055024.1,Mycobacteriales,0
NC_055024.1,Thermoanaerobacterales,0
NC_055024.1,Enterobacterales,0
NC_055024.1,Mycoplasmatales,0
NC_055024.1,Campylobacterales,0
NC_055024.1,Sphingomonadales,0
NC_055024.1,Entomoplasmatales,0
NC_055024.1,Kitasatosporales,0
NC_055024.1,Hyphomicrobiales,0
NC_055024.1,Synechococcales,0
NC_055024.1,Leptospirales,0
NC_055024.1,Bdellovibrionales,0
NC_055024.1,Pseudomonadales,0
NC_055024.1,Nostocales,0
NC_055024.1,Chlamydiales,0
NC_055024.1,Actinomycetales,0
NC_055024.1,Propionibacteriales,0
NC_055024.1,Aeromonadales,0
NC_055024.1,Eubacteriales,0
NC_055024.1,Xanthomonadales,0
NC_055024.1,Bacteroidales,0
NC_055024.1,Pasteurellales,0
NC_055024.1,Bifidobacteriales,0
NC_055024.1,Candidatus Pelagibacterales,0
NC_055024.1,Caulobacterales,0
NC_055024.1,Alteromonadales,0
NC_055024.1,Bacillales,1
NC_055024.1,Oscillatoriales,0
NC_055024.1,Micrococcales,0
NC_055024.1,Rhodothermales,0
NC_055024.1,Rhodobacterales,0
NC_055024.1,Vibrionales,0
NC_055024.1,Thermales,0
NC_055024.1,Moraxellales,0
NC_055024.1,Burkholderiales,0
NC_055024.1,Lactobacillales,0
NC_055024.1,Flavobacteriales,0
NC_041919.1,Mycobacteriales,0
NC_041919.1,Thermoanaerobacterales,0
NC_041919.1,Enterobacterales,1
NC_041919.1,Mycoplasmatales,0
NC_041919.1,Campylobacterales,0
NC_041919.1,Sphingomonadales,0
NC_041919.1,Entomoplasmatales,0
NC_041919.1,Kitasatosporales,0
NC_041919.1,Hyphomicrobiales,0
NC_041919.1,Synechococcales,0
NC_041919.1,Leptospirales,0
NC_041919.1,Bdellovibrionales,0
NC_041919.1,Pseudomonadales,0
NC_041919.1,Nostocales,0
NC_041919.1,Chlamydiales,0
NC_041919.1,Actinomycetales,0
NC_041919.1,Propionibacteriales,0
NC_041919.1,Aeromonadales,0
NC_041919.1,Eubacteriales,0
NC_041919.1,Xanthomonadales,0
NC_041919.1,Bacteroidales,0
NC_041919.1,Pasteurellales,0
NC_041919.1,Bifidobacteriales,0
NC_041919.1,Candidatus Pelagibacterales,0
NC_041919.1,Caulobacterales,0
NC_041919.1,Alteromonadales,0
NC_041919.1,Bacillales,0
NC_041919.1,Oscillatoriales,0
NC_041919.1,Micrococcales,0
NC_041919.1,Rhodothermales,0
NC_041919.1,Rhodobacterales,0
NC_041919.1,Vibrionales,0
NC_041919.1,Thermales,0
NC_041919.1,Moraxellales,0
NC_041919.1,Burkholderiales,0
NC_041919.1,Lactobacillales,0
NC_041919.1,Flavobacteriales,0
NC_031059.1,Mycobacteriales,0
NC_031059.1,Thermoanaerobacterales,0
NC_031059.1,Enterobacterales,0
NC_031059.1,Mycoplasmatales,0
NC_031059.1,Campylobacterales,0
NC_031059.1,Sphingomonadales,0
NC_031059.1,Entomoplasmatales,0
NC_031059.1,Kitasatosporales,0
NC_031059.1,Hyphomicrobiales,0
NC_031059.1,Synechococcales,0
NC_031059.1,Leptospirales,0
NC_031059.1,Bdellovibrionales,0
NC_031059.1,Pseudomonadales,0
NC_031059.1,Nostocales,0
NC_031059.1,Chlamydiales,0
NC_031059.1,Actinomycetales,0
NC_031059.1,Propionibacteriales,0
NC_031059.1,Aeromonadales,0
NC_031059.1,Eubacteriales,0
NC_031059.1,Xanthomonadales,0
NC_031059.1,Bacteroidales,0
NC_031059.1,Pasteurellales,0
NC_031059.1,Bifidobacteriales,0
NC_031059.1,Candidatus Pelagibacterales,0
NC_031059.1,Caulobacterales,0
NC_031059.1,Alteromonadales,0
NC_031059.1,Bacillales,0
NC_031059.1,Oscillatoriales,0
NC_031059.1,Micrococcales,0
NC_031059.1,Rhodothermales,0
NC_031059.1,Rhodobacterales,1
NC_031059.1,Vibrionales,0
NC_031059.1,Thermales,0
NC_031059.1,Moraxellales,0
NC_031059.1,Burkholderiales,0
NC_031059.1,Lactobacillales,0
NC_031059.1,Flavobacteriales,0
NC_047773.1,Mycobacteriales,0
NC_047773.1,Thermoanaerobacterales,0
NC_047773.1,Enterobacterales,1
NC_047773.1,Mycoplasmatales,0
NC_047773.1,Campylobacterales,0
NC_047773.1,Sphingomonadales,0
NC_047773.1,Entomoplasmatales,0
NC_047773.1,Kitasatosporales,0
NC_047773.1,Hyphomicrobiales,0
NC_047773.1,Synechococcales,0
NC_047773.1,Leptospirales,0
NC_047773.1,Bdellovibrionales,0
NC_047773.1,Pseudomonadales,0
NC_047773.1,Nostocales,0
NC_047773.1,Chlamydiales,0
NC_047773.1,Actinomycetales,0
NC_047773.1,Propionibacteriales,0
NC_047773.1,Aeromonadales,0
NC_047773.1,Eubacteriales,0
NC_047773.1,Xanthomonadales,0
NC_047773.1,Bacteroidales,0
NC_047773.1,Pasteurellales,0
NC_047773.1,Bifidobacteriales,0
NC_047773.1,Candidatus Pelagibacterales,0
NC_047773.1,Caulobacterales,0
NC_047773.1,Alteromonadales,0
NC_047773.1,Bacillales,0
NC_047773.1,Oscillatoriales,0
NC_047773.1,Micrococcales,0
NC_047773.1,Rhodothermales,0
NC_047773.1,Rhodobacterales,0
NC_047773.1,Vibrionales,0
NC_047773.1,Thermales,0
NC_047773.1,Moraxellales,0
NC_047773.1,Burkholderiales,0
NC_047773.1,Lactobacillales,0
NC_047773.1,Flavobacteriales,0
NC_048000.1,Mycobacteriales,0
NC_048000.1,Thermoanaerobacterales,0
NC_048000.1,Enterobacterales,1
NC_048000.1,Mycoplasmatales,0
NC_048000.1,Campylobacterales,0
NC_048000.1,Sphingomonadales,0
NC_048000.1,Entomoplasmatales,0
